location_name,map_id,reporting_year,sum_isolates,overall_prev,woah_region,antimicrobial_class,pathogen
CHINA,CHN,2002,26,0.03004492891,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2002,26,0.0363701771,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2003,26,0.03004492891,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2003,26,0.037951489149999997,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2004,40,0.3482295219,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2004,40,0.2771622726,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2004,40,0.3198026222,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2004,40,0.0,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2005,10,0.24326627420000002,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2005,6,0.1581312048,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2005,60,0.3648994113,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2005,50,0.2100577922,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2005,34,0.01423180843,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2005,34,0.06483379397,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2005,6,0.0,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2006,1397,0.5275640737,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2006,1397,0.6725066934,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2006,309,0.4468960683,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2006,2794,0.27144443939999996,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2006,78,0.00973065097,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2006,244,0.3901251119,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2006,244,0.4486336577,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2006,1390,0.217473337,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2007,1591,0.5623821935,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2007,1100,0.6554548443999999,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2007,989,0.5850418486,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2007,7955,0.7772044142,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2007,104,0.07013781293,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2007,104,0.5784564963,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2007,699,0.0778797482,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2008,1379,0.4777757225,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2008,1379,0.8793380335000001,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2008,751,0.4433627926,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2008,1998,0.3145589936,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2008,787,0.263769199,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2008,178,0.00835963279,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2008,178,0.06095158405,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2008,602,0.025883531569999996,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2009,676,0.5574627608,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2009,770,0.6049987560000001,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2009,211,0.2965762387,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2009,4110,0.5306727093,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2009,997,0.09970805136,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2009,671,0.6800545511999999,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2009,664,0.7682953636000001,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2009,354,0.1392610785,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2010,2074,0.2405283277,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2010,2008,0.6593004763,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2010,2003,0.6295813521,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2010,5112,0.4324077899,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2010,227,0.14652419319999999,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2010,181,0.29513407189999996,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2010,181,0.4161920786,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2010,933,0.30605325780000003,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2011,1233,0.5324676778,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2011,1057,0.7055091749,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2011,477,0.3676077811,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2011,8925,0.3874308813,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2011,2393,0.2065049436,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2011,720,0.5030918208,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2011,724,0.7773925239,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2011,777,0.303927201,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2012,3984,0.3364265439,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2012,3925,0.674341598,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2012,2166,0.369958765,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2012,8046,0.33734480660000005,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2012,1749,0.08325853134000001,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2012,227,0.44145667930000004,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2012,174,0.7169109521,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2012,1810,0.2855133334,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2013,8398,0.4800694158,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2013,6849,0.6993924261,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2013,7062,0.6167169242,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2013,10346,0.4501289517,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2013,2116,0.09791988616,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2013,673,0.6572273341,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2013,625,0.8474040398,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2013,815,0.24674687550000002,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2014,6739,0.43831462109999997,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2014,6725,0.7407924264000001,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2014,4684,0.5024388063,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2014,26904,0.4733189255,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2014,2252,0.2346355064,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2014,513,0.6810997795999999,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2014,450,0.6570414082,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2014,2619,0.3256981193,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2015,2942,0.5271481267,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2015,2814,0.7274164173,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2015,1252,0.4507279262,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2015,8793,0.3990816814,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2015,1386,0.22037174480000002,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2015,1191,0.309109394,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2015,1245,0.7774622014000001,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2015,1574,0.3416982012,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2016,5588,0.3350635506,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2016,5469,0.752332923,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2016,2504,0.7141561938,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2016,5517,0.4497448555,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2016,2850,0.2550239873,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2016,496,0.34932924819999994,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2016,489,0.6737978259,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2016,4257,0.4074250585,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2017,762,0.17921930830000002,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2017,713,0.4736356827,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2017,239,0.00617896336,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2017,344,0.2049801228,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2017,998,0.488922179,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2017,117,0.2843752249,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2017,92,0.5340188674,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2017,310,0.1089212972,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2018,838,0.520869648,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2018,747,0.8055918964,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2018,963,0.4617685317,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2018,1226,0.2679133832,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2018,446,0.4882997719,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2019,5,0.09730650967000001,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2019,67,0.02189396468,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
COLOMBIA,COL,2008,289,0.00666194446,Americas,Macrolides,S. aureus
COLOMBIA,COL,2009,165,0.02391430018,Americas,Aminoglycosides,E. coli
COLOMBIA,COL,2009,165,0.1062857786,Americas,Aminopenicillins,E. coli
COLOMBIA,COL,2009,165,0.02391430018,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
COLOMBIA,COL,2009,165,0.08502862286999999,Americas,Fluoroquinolones,E. coli
COLOMBIA,COL,2009,51,0.1089429231,Americas,Fluoroquinolones,Non-typhoidal Salmonella
COLOMBIA,COL,2009,165,0.01328572232,Americas,Third generation cephalosporins,E. coli
COLOMBIA,COL,2010,14,0.0,Americas,Fluoroquinolones,Non-typhoidal Salmonella
COLOMBIA,COL,2013,7,0.0,Americas,Aminoglycosides,E. coli
COLOMBIA,COL,2013,7,0.4729980566,Americas,Aminopenicillins,E. coli
COLOMBIA,COL,2013,7,0.4729980566,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
COLOMBIA,COL,2013,14,0.0,Americas,Fluoroquinolones,E. coli
COLOMBIA,COL,2013,8,0.0,Americas,Fluoroquinolones,S. aureus
COLOMBIA,COL,2013,8,0.0,Americas,Macrolides,S. aureus
COLOMBIA,COL,2013,14,0.0,Americas,Third generation cephalosporins,E. coli
COLOMBIA,COL,2015,11,0.4463502787,Americas,Aminoglycosides,E. coli
COLOMBIA,COL,2015,11,0.5529413901,Americas,Aminopenicillins,E. coli
COLOMBIA,COL,2015,22,0.05995750013,Americas,Fluoroquinolones,E. coli
COSTA RICA,CRI,2005,44,0.0,Americas,Aminoglycosides,E. coli
COSTA RICA,CRI,2005,44,0.10259869849999999,Americas,Aminopenicillins,E. coli
COSTA RICA,CRI,2005,44,0.08549891543999999,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
CROATIA,HRV,2016,254,0.02383966987,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2016,254,0.39692291580000005,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2016,762,0.35923348060000004,Europe,Fluoroquinolones,E. coli
CROATIA,HRV,2016,31,0.02806432215,Europe,Fluoroquinolones,E. faecalis
CROATIA,HRV,2016,194,0.06610861669,Europe,Fluoroquinolones,E. faecium
CROATIA,HRV,2016,304,0.3599137442,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2016,762,0.013206739839999999,Europe,Third generation cephalosporins,E. coli
CROATIA,HRV,2017,171,0.012330336879999999,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2017,171,0.1557907535,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2017,342,0.08239900276,Europe,Fluoroquinolones,E. coli
CROATIA,HRV,2017,88,0.05806519742,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2017,342,0.0,Europe,Third generation cephalosporins,E. coli
CROATIA,HRV,2018,85,0.01650842479,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2018,85,0.1122572886,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2018,170,0.23111794710000003,Europe,Fluoroquinolones,E. coli
CROATIA,HRV,2018,197,0.2307827507,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2018,85,0.0033016849599999997,Europe,Third generation cephalosporins,E. coli
CROATIA,HRV,2019,169,0.02159051164,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2019,169,0.1807896788,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2019,206,0.2140375923,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2020,85,0.02311179471,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2020,85,0.14197245320000002,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2020,171,0.1674012198,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CUBA,CUB,2015,17,0.0800850832,Americas,Fluoroquinolones,S. aureus
CUBA,CUB,2015,17,0.0800850832,Americas,Macrolides,S. aureus
CYPRUS,CYP,2016,85,0.0355175397,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2016,85,0.2974593949,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2016,85,0.3018990874,Europe,Fluoroquinolones,E. coli
CYPRUS,CYP,2016,50,0.2943516102,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CYPRUS,CYP,2016,85,0.01775876985,Europe,Third generation cephalosporins,E. coli
CYPRUS,CYP,2017,57,0.03482784615,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2017,57,0.25076049229999997,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2017,57,0.08358683075000001,Europe,Fluoroquinolones,E. coli
CYPRUS,CYP,2017,57,0.0,Europe,Third generation cephalosporins,E. coli
CYPRUS,CYP,2018,101,0.029890998749999998,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2018,101,0.2466007397,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2018,202,0.3213282366,Europe,Fluoroquinolones,E. coli
CYPRUS,CYP,2018,45,0.2851269159,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CYPRUS,CYP,2018,101,0.029890998749999998,Europe,Third generation cephalosporins,E. coli
CYPRUS,CYP,2019,34,0.01167757194,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2019,34,0.2919392986,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2020,99,0.026683000149999997,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2020,99,0.3087604303,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2020,47,0.160584621,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2016,227,0.00239660106,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2016,227,0.09586404231,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2016,681,0.1809433799,Europe,Fluoroquinolones,E. coli
CZECHIA,CZE,2016,246,0.2142058703,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2016,681,0.00119830053,Europe,Third generation cephalosporins,E. coli
CZECHIA,CZE,2017,180,0.0014056792300000001,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2017,180,0.09558618783,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2017,540,0.012651113089999999,Europe,Fluoroquinolones,E. coli
CZECHIA,CZE,2017,172,0.08770826353,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2017,540,0.00702839616,Europe,Third generation cephalosporins,E. coli
CZECHIA,CZE,2018,189,0.00575691471,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2018,189,0.1108206082,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2018,567,0.2000527862,Europe,Fluoroquinolones,E. coli
CZECHIA,CZE,2018,173,0.07746100304999999,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2018,378,0.0,Europe,Third generation cephalosporins,E. coli
CZECHIA,CZE,2019,313,0.0008083778299999999,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2019,313,0.08002940551,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2019,157,0.12919935629999998,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2020,195,0.0027898894400000002,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2020,195,0.09904107499,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2020,153,0.09415876848,Europe,Fluoroquinolones,Non-typhoidal Salmonella
DENMARK,DNK,2016,452,0.01580853486,Europe,Aminoglycosides,E. coli
DENMARK,DNK,2016,452,0.26234110239999997,Europe,Aminopenicillins,E. coli
DENMARK,DNK,2016,904,0.023078761530000002,Europe,Fluoroquinolones,E. coli
DENMARK,DNK,2016,119,0.0025941079900000004,Europe,Fluoroquinolones,E. faecalis
DENMARK,DNK,2016,253,0.0,Europe,Fluoroquinolones,Non-typhoidal Salmonella
DENMARK,DNK,2016,904,0.00545391953,Europe,Third generation cephalosporins,E. coli
DENMARK,DNK,2017,468,0.02024032386,Europe,Aminoglycosides,E. coli
DENMARK,DNK,2017,468,0.2803504614,Europe,Aminopenicillins,E. coli
DENMARK,DNK,2017,936,0.01665831042,Europe,Fluoroquinolones,E. coli
DENMARK,DNK,2017,134,0.0,Europe,Fluoroquinolones,Non-typhoidal Salmonella
DENMARK,DNK,2017,936,0.00103038394,Europe,Third generation cephalosporins,E. coli
DENMARK,DNK,2018,413,0.00600888791,Europe,Aminoglycosides,E. coli
DENMARK,DNK,2018,413,0.2220631709,Europe,Aminopenicillins,E. coli
DENMARK,DNK,2018,413,0.02317556562,Europe,Fluoroquinolones,E. coli
DENMARK,DNK,2018,128,0.0,Europe,Fluoroquinolones,Non-typhoidal Salmonella
DENMARK,DNK,2018,413,0.0,Europe,Third generation cephalosporins,E. coli
DENMARK,DNK,2019,521,0.01180014576,Europe,Aminoglycosides,E. coli
DENMARK,DNK,2019,521,0.2780396244,Europe,Aminopenicillins,E. coli
DENMARK,DNK,2019,133,0.012862452140000001,Europe,Fluoroquinolones,Non-typhoidal Salmonella
DENMARK,DNK,2020,440,0.01531303052,Europe,Aminoglycosides,E. coli
DENMARK,DNK,2020,440,0.2668592121,Europe,Aminopenicillins,E. coli
DENMARK,DNK,2020,98,0.00798427966,Europe,Fluoroquinolones,Non-typhoidal Salmonella
ECUADOR,ECU,2009,1201,0.0832704105,Americas,Fluoroquinolones,E. coli
ECUADOR,ECU,2012,1245,0.033308164200000004,Americas,Aminoglycosides,E. coli
ECUADOR,ECU,2012,1245,0.11241505419999999,Americas,Aminopenicillins,E. coli
ECUADOR,ECU,2012,1245,0.037471684719999995,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
ECUADOR,ECU,2012,1245,0.06661632840000001,Americas,Fluoroquinolones,E. coli
ECUADOR,ECU,2012,1245,0.00416352052,Americas,Third generation cephalosporins,E. coli
ECUADOR,ECU,2013,1875,0.024981123150000003,Americas,Aminoglycosides,E. coli
ECUADOR,ECU,2013,1875,0.11657857469999999,Americas,Aminopenicillins,E. coli
ECUADOR,ECU,2013,1875,0.054125766820000004,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
ECUADOR,ECU,2013,1875,0.049962246300000006,Americas,Fluoroquinolones,E. coli
ECUADOR,ECU,2013,1875,0.04163520525,Americas,Third generation cephalosporins,E. coli
ECUADOR,ECU,2014,62,0.3455722036,Americas,Fluoroquinolones,Non-typhoidal Salmonella
EGYPT,EGY,2010,82,0.4914988157,Africa,Aminoglycosides,E. coli
EGYPT,EGY,2010,82,0.3651941891,Africa,Aminopenicillins,E. coli
EGYPT,EGY,2010,85,0.28388911029999997,Africa,Aminopenicillins with beta-lactamase inhibitors,E. coli
EGYPT,EGY,2010,170,0.4767010427,Africa,Fluoroquinolones,E. coli
EGYPT,EGY,2010,54,0.24013349309999998,Africa,Third generation cephalosporins,E. coli
EGYPT,EGY,2011,87,0.22847317960000002,Africa,Fluoroquinolones,Non-typhoidal Salmonella
EGYPT,EGY,2012,355,0.4908225858,Africa,Aminoglycosides,E. coli
EGYPT,EGY,2012,355,0.7159322824000001,Africa,Aminopenicillins,E. coli
EGYPT,EGY,2012,1420,0.399351471,Africa,Fluoroquinolones,E. coli
EGYPT,EGY,2012,173,0.20354088709999998,Africa,Fluoroquinolones,Non-typhoidal Salmonella
EGYPT,EGY,2012,702,0.1463078905,Africa,Fluoroquinolones,S. aureus
EGYPT,EGY,2012,288,0.5123070826,Africa,Macrolides,S. aureus
EGYPT,EGY,2012,222,0.01583663597,Africa,Third generation cephalosporins,E. coli
EGYPT,EGY,2013,39,0.0,Africa,Aminoglycosides,E. coli
EGYPT,EGY,2013,39,0.2438841939,Africa,Aminopenicillins,E. coli
EGYPT,EGY,2013,429,0.0,Africa,Fluoroquinolones,E. coli
EGYPT,EGY,2013,111,0.3029559784,Africa,Fluoroquinolones,S. aureus
EGYPT,EGY,2013,111,0.36880510180000003,Africa,Macrolides,S. aureus
EGYPT,EGY,2013,39,0.0,Africa,Third generation cephalosporins,E. coli
EGYPT,EGY,2014,37,0.6136103822,Africa,Aminoglycosides,E. coli
