location_name,map_id,reporting_year,antibiotic_pathogen_combo,sum_isolates,overall_prev,prop_2.5,prop_97.5,world_region
BURKINA FASO,BFA,2010,Fluoroquinolones & Non-typhoidal Salmonella,416,0.0,0.002698061,0.016828877,Africa
BURKINA FASO,BFA,2012,Fluoroquinolones & Non-typhoidal Salmonella,56,0.0,0.000691255,0.021561923,Africa
CAMBODIA,KHM,2007,Fluoroquinolones & Non-typhoidal Salmonella,201,0.154789247,0.011275263,0.296661886,Asia
CAMBODIA,KHM,2017,Aminoglycosides & E. coli,261,5.840617941,4.674513396,6.992369627,Asia
CAMBODIA,KHM,2017,Aminopenicillins & E. coli,261,17.52185382,16.34588735,18.69195859,Asia
CAMBODIA,KHM,2017,Fluoroquinolones & E. coli,261,13.78385834,12.46274113,15.12156663,Asia
CAMBODIA,KHM,2017,Third generation cephalosporins & E. coli,261,1.168123588,0.591630493,1.754769674,Asia
CAMEROON,CMR,2007,Fluoroquinolones & Non-typhoidal Salmonella,103,0.0,0.000129658,0.00398116,Africa
CANADA,CAN,2014,Aminoglycosides & E. coli,4341,20.83859785,19.27486842,22.36630514,Americas
CANADA,CAN,2014,Aminopenicillins & E. coli,4341,20.68566022,19.34041354,22.01310116,Americas
CANADA,CAN,2014,Aminopenicillins with beta-lactamase inhibitors & E. coli,4341,6.808151566,5.911295234,7.715140122,Americas
CANADA,CAN,2014,Fluoroquinolones & E. coli,4341,0.041491497,0.017929156,0.099922429,Americas
CANADA,CAN,2014,Fluoroquinolones & Non-typhoidal Salmonella,1696,3.592749704,1.517531119,5.675589931,Americas
CANADA,CAN,2014,Third generation cephalosporins & E. coli,4341,5.561952841,4.976559475,6.225302223,Americas
CANADA,CAN,2015,Aminoglycosides & E. coli,2552,20.70460891,18.79993792,22.65848345,Americas
CANADA,CAN,2015,Aminopenicillins & E. coli,2552,18.86556802,17.21567908,20.41611676,Americas
CANADA,CAN,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,2552,3.921029091,3.425426585,4.541971126,Americas
CANADA,CAN,2015,Fluoroquinolones & E. coli,2552,0.051790804,0.018900926,0.124416924,Americas
CANADA,CAN,2015,Fluoroquinolones & Non-typhoidal Salmonella,1916,1.986667931,0.649617352,3.316129282,Americas
CANADA,CAN,2015,Third generation cephalosporins & E. coli,2552,3.908370826,3.390653743,4.55019755,Americas
CANADA,CAN,2016,Aminoglycosides & E. coli,2613,26.97965589,24.95056701,29.00080175,Americas
CANADA,CAN,2016,Aminopenicillins & E. coli,2613,18.41461819,17.10247006,19.88363706,Americas
CANADA,CAN,2016,Aminopenicillins with beta-lactamase inhibitors & E. coli,2613,3.117587458,2.636531925,3.670045179,Americas
CANADA,CAN,2016,Fluoroquinolones & E. coli,5226,0.102691454,0.06846529,0.185592105,Americas
CANADA,CAN,2016,Fluoroquinolones & Non-typhoidal Salmonella,1723,3.138339047,1.539930016,4.797385342,Americas
CANADA,CAN,2016,Third generation cephalosporins & E. coli,2613,3.146640734,2.586266845,3.745643615,Americas
CANADA,CAN,2017,Aminoglycosides & E. coli,2511,27.49851658,25.2105183,29.56454739,Americas
CANADA,CAN,2017,Aminopenicillins & E. coli,2468,18.28711728,16.71507398,19.89846556,Americas
CANADA,CAN,2017,Aminopenicillins with beta-lactamase inhibitors & E. coli,2468,2.134308243,1.773233085,2.571664112,Americas
CANADA,CAN,2017,Fluoroquinolones & E. coli,5022,0.266590264,0.205429061,0.504595875,Americas
CANADA,CAN,2017,Fluoroquinolones & Non-typhoidal Salmonella,1627,2.891532516,1.080525564,4.727456749,Americas
CANADA,CAN,2017,Third generation cephalosporins & E. coli,2468,2.186303915,1.825269553,2.633593997,Americas
CANADA,CAN,2018,Aminoglycosides & E. coli,2113,29.90738641,27.4605112,32.31356174,Americas
CANADA,CAN,2018,Aminopenicillins & E. coli,2113,16.37426226,14.8007076,18.14716824,Americas
CANADA,CAN,2018,Aminopenicillins with beta-lactamase inhibitors & E. coli,2113,2.027175935,1.572174424,2.529284238,Americas
CANADA,CAN,2018,Fluoroquinolones & E. coli,2113,0.207734189,0.112420704,0.397664369,Americas
CANADA,CAN,2018,Fluoroquinolones & Non-typhoidal Salmonella,1507,0.314893945,0.026072053,0.9040556,Americas
CANADA,CAN,2018,Third generation cephalosporins & E. coli,2113,1.957224829,1.506911095,2.423323948,Americas
CANADA,CAN,2019,Aminoglycosides & E. coli,2456,25.97454895,24.00355568,28.09664186,Americas
CANADA,CAN,2019,Aminopenicillins & E. coli,2456,15.79439268,14.34936735,17.11890776,Americas
CANADA,CAN,2019,Aminopenicillins with beta-lactamase inhibitors & E. coli,2456,1.733166703,1.313987636,2.181266713,Americas
CANADA,CAN,2019,Fluoroquinolones & Non-typhoidal Salmonella,1812,2.002620684,0.497751036,3.868255557,Americas
CHAD,TCD,2012,Fluoroquinolones & Non-typhoidal Salmonella,57,0.0,2.3e-06,9.95e-05,Africa
CHILE,CHL,2002,Aminoglycosides & E. coli,122,0.336413513,0.019287734,0.898485058,Americas
CHILE,CHL,2002,Fluoroquinolones & E. coli,122,7.737510799,5.373087518,10.12712559,Americas
CHILE,CHL,2002,Third generation cephalosporins & E. coli,122,0.336413513,0.020871193,0.913511021,Americas
CHINA,CHN,2000,Aminoglycosides & E. coli,1779,23.49763706,21.26567696,25.83768223,Asia
CHINA,CHN,2000,Aminopenicillins & E. coli,1319,59.31998929,56.18170863,62.14473913,Asia
CHINA,CHN,2000,Fluoroquinolones & E. coli,1319,26.66468782,23.86356077,29.40283924,Asia
CHINA,CHN,2002,Fluoroquinolones & S. aureus,26,3.004492891,0.707427276,5.268424785,Asia
CHINA,CHN,2002,Macrolides & S. aureus,26,3.63701771,1.191106276,6.068051453,Asia
CHINA,CHN,2003,Fluoroquinolones & S. aureus,26,3.004492891,0.735646117,5.298228732,Asia
CHINA,CHN,2003,Macrolides & S. aureus,26,3.795148915,1.292123287,6.259100417,Asia
CHINA,CHN,2004,Aminoglycosides & E. coli,40,34.82295219,33.31927982,35.47649411,Asia
CHINA,CHN,2004,Aminopenicillins & E. coli,40,27.71622726,23.3738133,32.08217155,Asia
CHINA,CHN,2004,Fluoroquinolones & E. coli,40,31.98026222,28.8658229,35.11309303,Asia
CHINA,CHN,2004,Third generation cephalosporins & E. coli,40,0.0,0.000309028,0.010791729,Asia
CHINA,CHN,2005,Aminoglycosides & E. coli,10,24.32662742,1.545889081,46.84678202,Asia
CHINA,CHN,2005,Aminopenicillins & E. coli,6,15.81312048,15.80073669,15.81276592,Asia
CHINA,CHN,2005,Fluoroquinolones & E. coli,60,36.48994113,25.19774145,38.99242032,Asia
CHINA,CHN,2005,Fluoroquinolones & Non-typhoidal Salmonella,50,21.00577922,10.47428721,31.45444342,Asia
CHINA,CHN,2005,Fluoroquinolones & S. aureus,34,1.423180843,0.082235171,2.821113684,Asia
CHINA,CHN,2005,Macrolides & S. aureus,34,6.483379397,3.991796875,8.961415322,Asia
CHINA,CHN,2005,Third generation cephalosporins & E. coli,6,0.0,0.000280548,0.012266686,Asia
CHINA,CHN,2006,Aminoglycosides & E. coli,1397,52.75640737,44.41214759,60.93845596,Asia
CHINA,CHN,2006,Aminopenicillins & E. coli,1397,67.25066934,58.70140249,75.39308206,Asia
CHINA,CHN,2006,Aminopenicillins with beta-lactamase inhibitors & E. coli,309,44.68960683,39.71873532,49.60487467,Asia
CHINA,CHN,2006,Fluoroquinolones & E. coli,2794,27.14444394,20.46378465,33.4241256,Asia
CHINA,CHN,2006,Fluoroquinolones & Non-typhoidal Salmonella,78,0.973065097,0.060512773,2.411646851,Asia
CHINA,CHN,2006,Fluoroquinolones & S. aureus,244,39.01251119,38.20743291,39.79536665,Asia
CHINA,CHN,2006,Macrolides & S. aureus,244,44.86336577,43.90598429,45.78093473,Asia
CHINA,CHN,2006,Third generation cephalosporins & E. coli,1390,21.7473337,18.61405727,24.92096779,Asia
CHINA,CHN,2007,Aminoglycosides & E. coli,1591,56.23821935,53.98306193,58.480038,Asia
CHINA,CHN,2007,Aminopenicillins & E. coli,1100,65.54548444,64.61057006,66.38404412,Asia
CHINA,CHN,2007,Aminopenicillins with beta-lactamase inhibitors & E. coli,989,58.50418486,55.66366326,61.40588961,Asia
CHINA,CHN,2007,Fluoroquinolones & E. coli,7955,77.72044142,76.85323107,78.52572984,Asia
CHINA,CHN,2007,Fluoroquinolones & S. aureus,104,7.013781293,1.535656617,15.11200227,Asia
CHINA,CHN,2007,Macrolides & S. aureus,104,57.84564963,46.4919696,67.32732038,Asia
CHINA,CHN,2007,Third generation cephalosporins & E. coli,699,7.78797482,6.046908065,9.689437381,Asia
CHINA,CHN,2008,Aminoglycosides & E. coli,1379,47.77757225,45.76672586,49.71119212,Asia
CHINA,CHN,2008,Aminopenicillins & E. coli,1379,87.93380335,86.1805908,89.74935547,Asia
CHINA,CHN,2008,Aminopenicillins with beta-lactamase inhibitors & E. coli,751,44.33627926,41.83000362,46.99263479,Asia
CHINA,CHN,2008,Fluoroquinolones & E. coli,1998,31.45589936,29.90716111,33.27383803,Asia
CHINA,CHN,2008,Fluoroquinolones & Non-typhoidal Salmonella,787,26.3769199,22.90011643,31.09217937,Asia
CHINA,CHN,2008,Fluoroquinolones & S. aureus,178,0.835963279,0.415571146,1.421699757,Asia
CHINA,CHN,2008,Macrolides & S. aureus,178,6.095158405,4.890590161,7.201461512,Asia
CHINA,CHN,2008,Third generation cephalosporins & E. coli,602,2.588353157,1.74998522,3.421722441,Asia
CHINA,CHN,2009,Aminoglycosides & E. coli,676,55.74627608,51.97729725,59.58255209,Asia
CHINA,CHN,2009,Aminopenicillins & E. coli,770,60.4998756,56.18386275,64.88277543,Asia
CHINA,CHN,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,211,29.65762387,20.92339705,38.40901538,Asia
CHINA,CHN,2009,Fluoroquinolones & E. coli,4110,53.06727093,51.27703146,55.14932618,Asia
CHINA,CHN,2009,Fluoroquinolones & Non-typhoidal Salmonella,997,9.970805136,8.691853398,11.98661187,Asia
CHINA,CHN,2009,Fluoroquinolones & S. aureus,671,68.00545512,65.19351559,71.08792929,Asia
CHINA,CHN,2009,Macrolides & S. aureus,664,76.82953636,74.33786312,79.48741032,Asia
CHINA,CHN,2009,Third generation cephalosporins & E. coli,354,13.92610785,11.37756275,17.1122753,Asia
CHINA,CHN,2010,Aminoglycosides & E. coli,2074,24.05283277,22.33640212,25.93682686,Asia
CHINA,CHN,2010,Aminopenicillins & E. coli,2008,65.93004763,63.3181499,68.49133594,Asia
CHINA,CHN,2010,Aminopenicillins with beta-lactamase inhibitors & E. coli,2003,62.95813521,61.18581572,65.27776054,Asia
CHINA,CHN,2010,Fluoroquinolones & E. coli,5112,43.24077899,41.86696679,44.80158623,Asia
CHINA,CHN,2010,Fluoroquinolones & Non-typhoidal Salmonella,227,14.65241932,11.65375002,21.27954103,Asia
CHINA,CHN,2010,Fluoroquinolones & S. aureus,181,29.51340719,25.38991374,33.80857812,Asia
CHINA,CHN,2010,Macrolides & S. aureus,181,41.61920786,37.88715882,45.64542585,Asia
CHINA,CHN,2010,Third generation cephalosporins & E. coli,933,30.60532578,27.34086768,34.16595989,Asia
CHINA,CHN,2011,Aminoglycosides & E. coli,1233,53.24676778,50.50092002,55.74178441,Asia
CHINA,CHN,2011,Aminopenicillins & E. coli,1057,70.55091749,67.95418088,73.23970965,Asia
CHINA,CHN,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,477,36.76077811,31.42313337,42.04871658,Asia
CHINA,CHN,2011,Fluoroquinolones & E. coli,8925,38.74308813,37.88738572,39.66207785,Asia
CHINA,CHN,2011,Fluoroquinolones & Non-typhoidal Salmonella,2393,20.65049436,19.10162282,22.51445498,Asia
CHINA,CHN,2011,Fluoroquinolones & S. aureus,720,50.30918208,46.17026938,55.39277045,Asia
CHINA,CHN,2011,Macrolides & S. aureus,724,77.73925239,73.44027929,81.80686391,Asia
CHINA,CHN,2011,Third generation cephalosporins & E. coli,777,30.3927201,27.93441073,33.2484538,Asia
CHINA,CHN,2012,Aminoglycosides & E. coli,3984,33.64265439,32.57349399,35.20325612,Asia
CHINA,CHN,2012,Aminopenicillins & E. coli,3925,67.4341598,65.83111017,69.08706125,Asia
CHINA,CHN,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,2166,36.9958765,35.17885464,39.27857843,Asia
CHINA,CHN,2012,Fluoroquinolones & E. coli,8046,33.73448066,32.81322238,34.80059614,Asia
CHINA,CHN,2012,Fluoroquinolones & Non-typhoidal Salmonella,1749,8.325853134,7.023070697,10.3813439,Asia
CHINA,CHN,2012,Fluoroquinolones & S. aureus,227,44.14566793,32.70850703,53.21174178,Asia
CHINA,CHN,2012,Macrolides & S. aureus,174,71.69109521,60.74008583,79.02737611,Asia
CHINA,CHN,2012,Third generation cephalosporins & E. coli,1810,28.55133334,27.27456937,30.48813313,Asia
CHINA,CHN,2013,Aminoglycosides & E. coli,8398,48.00694158,46.98609691,49.12263559,Asia
CHINA,CHN,2013,Aminopenicillins & E. coli,6849,69.93924261,68.75856701,71.10333272,Asia
CHINA,CHN,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,7062,61.67169242,60.86577815,62.79044268,Asia
CHINA,CHN,2013,Fluoroquinolones & E. coli,10346,45.01289517,44.06426893,45.959218,Asia
CHINA,CHN,2013,Fluoroquinolones & Non-typhoidal Salmonella,2116,9.791988616,9.12160217,10.57078837,Asia
CHINA,CHN,2013,Fluoroquinolones & S. aureus,673,65.72273341,60.63341461,70.8315616,Asia
CHINA,CHN,2013,Macrolides & S. aureus,625,84.74040398,80.87135326,88.59215261,Asia
CHINA,CHN,2013,Third generation cephalosporins & E. coli,815,24.67468755,22.96460921,26.77222795,Asia
CHINA,CHN,2014,Aminoglycosides & E. coli,6739,43.83146211,42.82474771,45.07272815,Asia
CHINA,CHN,2014,Aminopenicillins & E. coli,6725,74.07924264,72.92495219,75.250991,Asia
CHINA,CHN,2014,Aminopenicillins with beta-lactamase inhibitors & E. coli,4684,50.24388063,48.45248958,52.27690077,Asia
CHINA,CHN,2014,Fluoroquinolones & E. coli,26904,47.33189255,46.76787135,47.95821379,Asia
CHINA,CHN,2014,Fluoroquinolones & Non-typhoidal Salmonella,2252,23.46355064,21.70417511,25.29601187,Asia
CHINA,CHN,2014,Fluoroquinolones & S. aureus,513,68.10997796,63.95902402,72.69502104,Asia
CHINA,CHN,2014,Macrolides & S. aureus,450,65.70414082,59.02885917,73.29864743,Asia
CHINA,CHN,2014,Third generation cephalosporins & E. coli,2619,32.56981193,30.42361421,34.60296792,Asia
CHINA,CHN,2015,Aminoglycosides & E. coli,2942,52.71481267,51.06704024,54.6343452,Asia
CHINA,CHN,2015,Aminopenicillins & E. coli,2814,72.74164173,71.42851969,74.08797061,Asia
CHINA,CHN,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,1252,45.07279262,42.9779246,47.00583059,Asia
CHINA,CHN,2015,Fluoroquinolones & E. coli,8793,39.90816814,38.99271452,40.91050424,Asia
CHINA,CHN,2015,Fluoroquinolones & Non-typhoidal Salmonella,1386,22.03717448,19.90839134,25.45223847,Asia
CHINA,CHN,2015,Fluoroquinolones & S. aureus,1191,30.9109394,28.32722085,33.49386179,Asia
CHINA,CHN,2015,Macrolides & S. aureus,1245,77.74622014,75.35161843,79.76394608,Asia
CHINA,CHN,2015,Third generation cephalosporins & E. coli,1574,34.16982012,32.59610874,35.67510181,Asia
CHINA,CHN,2016,Aminoglycosides & E. coli,5588,33.50635506,32.23020983,34.8725271,Asia
CHINA,CHN,2016,Aminopenicillins & E. coli,5469,75.2332923,74.10463052,76.31498908,Asia
CHINA,CHN,2016,Aminopenicillins with beta-lactamase inhibitors & E. coli,2504,71.41561938,69.65770851,72.96685579,Asia
CHINA,CHN,2016,Fluoroquinolones & E. coli,5517,44.97448555,43.58671776,46.50091526,Asia
CHINA,CHN,2016,Fluoroquinolones & Non-typhoidal Salmonella,2850,25.50239873,23.22619052,28.51832331,Asia
CHINA,CHN,2016,Fluoroquinolones & S. aureus,496,34.93292482,30.33831192,39.60315752,Asia
CHINA,CHN,2016,Macrolides & S. aureus,489,67.37978259,62.79475673,72.32778873,Asia
CHINA,CHN,2016,Third generation cephalosporins & E. coli,4257,40.74250585,39.19793542,42.21375492,Asia
CHINA,CHN,2017,Aminoglycosides & E. coli,762,17.92193083,16.12259038,19.71737345,Asia
CHINA,CHN,2017,Aminopenicillins & E. coli,713,47.36356827,46.82576357,47.88990836,Asia
CHINA,CHN,2017,Aminopenicillins with beta-lactamase inhibitors & E. coli,239,0.617896336,0.036360386,1.279743885,Asia
CHINA,CHN,2017,Fluoroquinolones & E. coli,344,20.49801228,18.07098628,22.92169934,Asia
CHINA,CHN,2017,Fluoroquinolones & Non-typhoidal Salmonella,998,48.8922179,46.50204435,51.36294498,Asia
CHINA,CHN,2017,Fluoroquinolones & S. aureus,117,28.43752249,20.2801491,37.27484791,Asia
CHINA,CHN,2017,Macrolides & S. aureus,92,53.40188674,40.62958106,66.7363897,Asia
CHINA,CHN,2017,Third generation cephalosporins & E. coli,310,10.89212972,8.682446871,13.20533547,Asia
CHINA,CHN,2018,Aminoglycosides & E. coli,838,52.0869648,48.69142178,55.925404,Asia
CHINA,CHN,2018,Aminopenicillins & E. coli,747,80.55918964,77.7484896,83.57317374,Asia
CHINA,CHN,2018,Fluoroquinolones & E. coli,963,46.17685317,42.1728285,50.17562604,Asia
CHINA,CHN,2018,Fluoroquinolones & Non-typhoidal Salmonella,1226,26.79133832,22.25036143,32.87654318,Asia
CHINA,CHN,2018,Third generation cephalosporins & E. coli,446,48.82997719,45.10395683,52.61418368,Asia
CHINA,CHN,2019,Aminoglycosides & E. coli,5,9.730650967,0.626776874,26.07725873,Asia
CHINA,CHN,2019,Fluoroquinolones & Non-typhoidal Salmonella,67,2.189396468,0.104471593,4.516292829,Asia
COLOMBIA,COL,2008,Macrolides & S. aureus,289,0.666194446,0.033522562,1.398463047,Americas
COLOMBIA,COL,2009,Aminoglycosides & E. coli,165,2.391430018,1.285057274,3.467619587,Americas
COLOMBIA,COL,2009,Aminopenicillins & E. coli,165,10.62857786,8.733933775,12.50749561,Americas
COLOMBIA,COL,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,165,2.391430018,1.299881662,3.487593803,Americas
COLOMBIA,COL,2009,Fluoroquinolones & E. coli,165,8.502862287,6.716453357,10.32818737,Americas
COLOMBIA,COL,2009,Fluoroquinolones & Non-typhoidal Salmonella,51,10.89429231,7.558138511,14.36764262,Americas
COLOMBIA,COL,2009,Third generation cephalosporins & E. coli,165,1.328572232,0.512392079,2.177026588,Americas
COLOMBIA,COL,2010,Fluoroquinolones & Non-typhoidal Salmonella,14,0.0,9.25e-05,0.003489604,Americas
COLOMBIA,COL,2013,Aminoglycosides & E. coli,7,0.0,0.001921121,0.048148325,Americas
COLOMBIA,COL,2013,Aminopenicillins & E. coli,7,47.29980566,25.73767,65.69807349,Americas
COLOMBIA,COL,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,7,47.29980566,26.02394568,65.20603399,Americas
COLOMBIA,COL,2013,Fluoroquinolones & E. coli,14,0.0,0.005568053,0.043557075,Americas
COLOMBIA,COL,2013,Fluoroquinolones & S. aureus,8,0.0,0.001452642,0.045279088,Americas
COLOMBIA,COL,2013,Macrolides & S. aureus,8,0.0,0.001472185,0.045302912,Americas
COLOMBIA,COL,2013,Third generation cephalosporins & E. coli,14,0.0,0.005508296,0.044012906,Americas
COLOMBIA,COL,2015,Aminoglycosides & E. coli,11,44.63502787,27.15550746,62.09496505,Americas
COLOMBIA,COL,2015,Aminopenicillins & E. coli,11,55.29413901,41.09660709,66.21390208,Americas
COLOMBIA,COL,2015,Fluoroquinolones & E. coli,22,5.995750013,1.910083507,15.59097301,Americas
COSTA RICA,CRI,2005,Aminoglycosides & E. coli,44,0.0,0.000159699,0.009846034,Americas
COSTA RICA,CRI,2005,Aminopenicillins & E. coli,44,10.25986985,5.888251748,14.66486309,Americas
COSTA RICA,CRI,2005,Aminopenicillins with beta-lactamase inhibitors & E. coli,44,8.549891544,4.417976007,12.72393957,Americas
CROATIA,HRV,2016,Aminoglycosides & E. coli,254,2.383966987,0.98231705,4.33416784,Europe
CROATIA,HRV,2016,Aminopenicillins & E. coli,254,39.69229158,32.97679904,46.13873392,Europe
CROATIA,HRV,2016,Fluoroquinolones & E. coli,762,35.92334806,33.13769443,38.67549615,Europe
CROATIA,HRV,2016,Fluoroquinolones & E. faecalis,31,2.806432215,0.163440074,7.853193176,Europe
CROATIA,HRV,2016,Fluoroquinolones & E. faecium,194,6.610861669,3.957646375,9.584688872,Europe
CROATIA,HRV,2016,Fluoroquinolones & Non-typhoidal Salmonella,304,35.99137442,29.10850188,44.6026292,Europe
CROATIA,HRV,2016,Third generation cephalosporins & E. coli,762,1.320673984,0.462928931,2.157124729,Europe
CROATIA,HRV,2017,Aminoglycosides & E. coli,171,1.233033688,0.338939495,2.834999235,Europe
CROATIA,HRV,2017,Aminopenicillins & E. coli,171,15.57907535,10.75459506,20.19165595,Europe
CROATIA,HRV,2017,Fluoroquinolones & E. coli,342,8.239900276,5.571724069,10.93170707,Europe
CROATIA,HRV,2017,Fluoroquinolones & Non-typhoidal Salmonella,88,5.806519742,2.212202424,10.49636323,Europe
CROATIA,HRV,2017,Third generation cephalosporins & E. coli,342,0.0,0.00347699,0.011748617,Europe
CROATIA,HRV,2018,Aminoglycosides & E. coli,85,1.650842479,0.313776192,3.001057347,Europe
CROATIA,HRV,2018,Aminopenicillins & E. coli,85,11.22572886,8.472008288,13.9988475,Europe
CROATIA,HRV,2018,Fluoroquinolones & E. coli,170,23.11179471,21.34778099,24.87246953,Europe
CROATIA,HRV,2018,Fluoroquinolones & Non-typhoidal Salmonella,197,23.07827507,21.72879127,24.48708512,Europe
CROATIA,HRV,2018,Third generation cephalosporins & E. coli,85,0.330168496,0.024801017,0.948475721,Europe
CROATIA,HRV,2019,Aminoglycosides & E. coli,169,2.159051164,0.56320757,4.246790431,Europe
CROATIA,HRV,2019,Aminopenicillins & E. coli,169,18.07896788,13.1986249,23.06538854,Europe
CROATIA,HRV,2019,Fluoroquinolones & Non-typhoidal Salmonella,206,21.40375923,17.32574067,25.32115308,Europe
CROATIA,HRV,2020,Aminoglycosides & E. coli,85,2.311179471,0.733241965,3.865227693,Europe
CROATIA,HRV,2020,Aminopenicillins & E. coli,85,14.19724532,11.35710838,16.96185909,Europe
CROATIA,HRV,2020,Fluoroquinolones & Non-typhoidal Salmonella,171,16.74012198,14.90433763,18.62944501,Europe
CUBA,CUB,2015,Fluoroquinolones & S. aureus,17,8.00850832,4.245982109,11.60818299,Americas
CUBA,CUB,2015,Macrolides & S. aureus,17,8.00850832,4.246370828,11.43628001,Americas
CYPRUS,CYP,2016,Aminoglycosides & E. coli,85,3.55175397,1.320721352,5.816618174,Asia
CYPRUS,CYP,2016,Aminopenicillins & E. coli,85,29.74593949,26.62342244,32.86136752,Asia
CYPRUS,CYP,2016,Fluoroquinolones & E. coli,85,30.18990874,27.14865506,33.22996703,Asia
