,country,year,producer_price_eggs_hen_in_shell_lcupertonne,producer_price_eggs_hen_in_shell_slcpertonne,producer_price_meat_livewt_cattle_lcupertonne,producer_price_meat_livewt_cattle_slcpertonne,producer_price_meat_livewt_sheep_lcupertonne,producer_price_meat_livewt_sheep_slcpertonne,producer_price_milk_whole_fresh_sheep_lcupertonne,producer_price_milk_whole_fresh_sheep_slcpertonne,producer_price_wool_greasy_lcupertonne,producer_price_wool_greasy_slcpertonne,producer_price_eggs_hen_in_shell_usdpertonne,producer_price_meat_livewt_cattle_usdpertonne,producer_price_meat_livewt_chicken_lcupertonne,producer_price_meat_livewt_chicken_slcpertonne,producer_price_meat_livewt_chicken_usdpertonne,producer_price_meat_livewt_duck_lcupertonne,producer_price_meat_livewt_duck_slcpertonne,producer_price_meat_livewt_duck_usdpertonne,producer_price_meat_livewt_goat_lcupertonne,producer_price_meat_livewt_goat_slcpertonne,producer_price_meat_livewt_goat_usdpertonne,producer_price_meat_livewt_goose_lcupertonne,producer_price_meat_livewt_goose_slcpertonne,producer_price_meat_livewt_goose_usdpertonne,producer_price_meat_livewt_pig_lcupertonne,producer_price_meat_livewt_pig_slcpertonne,producer_price_meat_livewt_pig_usdpertonne,producer_price_meat_livewt_sheep_usdpertonne,producer_price_meat_livewt_turkey_lcupertonne,producer_price_meat_livewt_turkey_slcpertonne,producer_price_meat_livewt_turkey_usdpertonne,producer_price_meat_cattle_lcupertonne,producer_price_meat_cattle_slcpertonne,producer_price_meat_cattle_usdpertonne,producer_price_meat_chicken_lcupertonne,producer_price_meat_chicken_slcpertonne,producer_price_meat_chicken_usdpertonne,producer_price_meat_goat_lcupertonne,producer_price_meat_goat_slcpertonne,producer_price_meat_goat_usdpertonne,producer_price_meat_pig_lcupertonne,producer_price_meat_pig_slcpertonne,producer_price_meat_pig_usdpertonne,producer_price_meat_sheep_lcupertonne,producer_price_meat_sheep_slcpertonne,producer_price_meat_sheep_usdpertonne,producer_price_meat_turkey_lcupertonne,producer_price_meat_turkey_slcpertonne,producer_price_meat_turkey_usdpertonne,producer_price_milk_whole_fresh_cow_lcupertonne,producer_price_milk_whole_fresh_cow_slcpertonne,producer_price_milk_whole_fresh_cow_usdpertonne,producer_price_milk_whole_fresh_goat_lcupertonne,producer_price_milk_whole_fresh_goat_slcpertonne,producer_price_milk_whole_fresh_goat_usdpertonne,producer_price_milk_whole_fresh_sheep_usdpertonne,producer_price_wool_greasy_usdpertonne,producer_price_meat_camel_lcupertonne,producer_price_meat_camel_slcpertonne,producer_price_meat_camel_usdpertonne,producer_price_meat_livewt_horse_lcupertonne,producer_price_meat_livewt_horse_slcpertonne,producer_price_meat_livewt_horse_usdpertonne,producer_price_meat_livewt_rabbit_lcupertonne,producer_price_meat_livewt_rabbit_slcpertonne,producer_price_meat_livewt_rabbit_usdpertonne,producer_price_meat_horse_lcupertonne,producer_price_meat_horse_slcpertonne,producer_price_meat_horse_usdpertonne,producer_price_meat_rabbit_lcupertonne,producer_price_meat_rabbit_slcpertonne,producer_price_meat_rabbit_usdpertonne,producer_price_meat_duck_lcupertonne,producer_price_meat_duck_slcpertonne,producer_price_meat_duck_usdpertonne,producer_price_meat_goose_and_guinea_fowl_lcupertonne,producer_price_meat_goose_and_guinea_fowl_slcpertonne,producer_price_meat_goose_and_guinea_fowl_usdpertonne,producer_price_meat_livewt_ass_lcupertonne,producer_price_meat_livewt_ass_slcpertonne,producer_price_meat_livewt_ass_usdpertonne,producer_price_meat_livewt_buffalo_lcupertonne,producer_price_meat_livewt_buffalo_slcpertonne,producer_price_meat_livewt_buffalo_usdpertonne,producer_price_meat_buffalo_lcupertonne,producer_price_meat_buffalo_slcpertonne,producer_price_meat_buffalo_usdpertonne,producer_price_milk_whole_fresh_buffalo_lcupertonne,producer_price_milk_whole_fresh_buffalo_slcpertonne,producer_price_milk_whole_fresh_buffalo_usdpertonne,producer_price_eggs_other_bird_in_shell_lcupertonne,producer_price_eggs_other_bird_in_shell_slcpertonne,producer_price_eggs_other_bird_in_shell_usdpertonne,producer_price_meat_livewt_mule_lcupertonne,producer_price_meat_livewt_mule_slcpertonne,producer_price_meat_livewt_mule_usdpertonne,producer_price_meat_livewt_camel_lcupertonne,producer_price_meat_livewt_camel_slcpertonne,producer_price_meat_livewt_camel_usdpertonne,producer_price_meat_ass_lcupertonne,producer_price_meat_ass_slcpertonne,producer_price_meat_ass_usdpertonne,producer_price_meat_mule_lcupertonne,producer_price_meat_mule_slcpertonne,producer_price_meat_mule_usdpertonne,producer_price_meat_game_lcupertonne,producer_price_meat_game_slcpertonne,producer_price_meat_game_usdpertonne,producer_price_meat_livewt_poultry_other_lcupertonne,producer_price_meat_livewt_poultry_other_slcpertonne,producer_price_meat_livewt_poultry_other_usdpertonne,producer_price_milk_whole_fresh_camel_lcupertonne,producer_price_milk_whole_fresh_camel_slcpertonne,producer_price_milk_whole_fresh_camel_usdpertonne,producer_price_meat_livewt_camelids_other_lcupertonne,producer_price_meat_livewt_camelids_other_slcpertonne,producer_price_meat_livewt_camelids_other_usdpertonne,producer_price_meat_other_camelids_lcupertonne,producer_price_meat_other_camelids_slcpertonne,producer_price_meat_other_camelids_usdpertonne
38,Algeria,2006,109000.0,109000.0,,,,,,,,,1500.4,,,,,,,,,,,,,,,,,,,,,488000.0,488000.0,6717.5,181000.0,181000.0,2491.5,,,,,,,528000.0,528000.0,7268.1,,,,27000.0,27000.0,371.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Algeria,2007,105400.0,105400.0,,,,,,,,,1521.1,,,,,,,,,,,,,,,,,,,,,457000.0,457000.0,6595.2,190000.0,190000.0,2742.0,,,,,,,494000.0,494000.0,7129.2,,,,29000.0,29000.0,418.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Algeria,2008,135200.0,135200.0,,,,,,,,,2093.4,,,,,,,,,,,,,,,,,,,,,477000.0,477000.0,7385.9,217000.0,217000.0,3360.0,,,,,,,503000.0,503000.0,7788.5,,,,31000.0,31000.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Algeria,2009,164400.0,164400.0,,,,,,,,,2263.0,,,,,,,,,,,,,,,,,,,,,587000.0,587000.0,8080.1,237000.0,237000.0,3262.3,,,,,,,641000.0,641000.0,8823.4,,,,34000.0,34000.0,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Algeria,2010,131400.0,131400.0,,,,,,,,,1766.5,,,,,,,,,,,,,,,,,,,,,614000.0,614000.0,8254.2,206000.0,206000.0,2769.3,,,,,,,677000.0,677000.0,9101.2,,,,35000.0,35000.0,470.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Algeria,2011,157600.0,157600.0,,,,,,,,,2160.7,,,,,,,,,,,,,,,,,,,,,672000.0,672000.0,9213.3,237000.0,237000.0,3249.3,,,,,,,721000.0,721000.0,9885.1,,,,38000.0,38000.0,521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Algeria,2012,173000.0,173000.0,,,,,,,,,2231.2,,,,,,,,,,,,,,,,,,,,,767000.0,767000.0,9892.2,281000.0,281000.0,3624.1,,,,,,,938000.0,938000.0,12097.6,,,,37000.0,37000.0,477.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Algeria,2013,174200.0,174200.0,,,,,,,,,2194.8,,,,,,,,,,,,,,,,,,,,,842000.0,842000.0,10608.8,249000.0,249000.0,3137.3,,,,,,,1087000.0,1087000.0,13695.6,,,,39000.0,39000.0,491.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Algeria,2014,188333.3,188333.3,,,,,,,,,2337.3,,,,,,,,,,,,,,,,,,,,,812333.3,812333.3,10081.2,250000.0,250000.0,3102.5,,,,,,,1112000.0,1112000.0,13800.1,,,,39333.3,39333.3,488.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Algeria,2015,180000.0,180000.0,,,,,,,,,1787.6,,,,,,,,,,,,,,,,,,,,,771000.0,771000.0,7657.1,265000.0,265000.0,2631.8,,,,,,,1145000.0,1145000.0,11371.4,,,,41000.0,41000.0,407.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Algeria,2016,180000.0,180000.0,,,,,,,,,1644.7,,,,,,,,,,,,,,,,,,,,,750000.0,750000.0,6852.9,256000.0,256000.0,2339.1,,,,,,,1120000.0,1120000.0,10233.6,,,,43000.0,43000.0,392.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Algeria,2017,200000.0,200000.0,,,,,,,,,1802.2,,,,,,,,,,,,,,,,,,,,,770000.0,770000.0,6938.6,242000.0,242000.0,2180.7,,,,,,,1082000.0,1082000.0,9750.1,,,,45000.0,45000.0,405.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Algeria,2018,180000.0,180000.0,,,,,,,,,1543.8,,,,,,,,,,,,,,,,,,,,,965000.0,965000.0,8276.6,286000.0,286000.0,2453.0,,,,,,,1122000.0,1122000.0,9623.2,,,,48000.0,48000.0,411.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Algeria,2019,180000.0,180000.0,,,,,,,,,1508.1,,,,,,,,,,,,,,,,,,,,,872629.7,872629.7,7311.3,250897.8,250897.8,2102.1,422190.1,422190.1,3537.3,,,,1171870.3,1171870.3,9818.5,,,,48000.0,48000.0,402.2,,,,,,442451.2,442451.2,3707.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Algeria,2020,200000.0,200000.0,,,,,,,,,1577.6,,,,,,,,,,,,,,,,,,,,,857288.7,857288.7,6762.2,238531.1,238531.1,1881.5,467529.9,467529.9,3687.8,,,,1221196.2,1221196.2,9632.6,,,,49246.0,49246.0,388.4,,,,,,425680.6,425680.6,3357.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Angola,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,50000.0,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Angola,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,50000.0,508.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Antigua and Barbuda,2000,10833.0,10833.0,,,,,,,,,4012.2,,,,,,,,,,,,,,,,,,,,,8800.0,8800.0,3259.3,9900.0,9900.0,3666.7,15400.0,15400.0,5703.7,11000.0,11000.0,4074.1,15400.0,15400.0,5703.7,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Antigua and Barbuda,2001,10833.0,10833.0,,,,,,,,,4012.2,,,,,,,,,,,,,,,,,,,,,8800.0,8800.0,3259.3,9900.0,9900.0,3666.7,15400.0,15400.0,5703.7,11000.0,11000.0,4074.1,15400.0,15400.0,5703.7,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Antigua and Barbuda,2002,10833.0,10833.0,,,,,,,,,4012.2,,,,,,,,,,,,,,,,,,,,,11000.0,11000.0,4074.1,9900.0,9900.0,3666.7,15400.0,15400.0,5703.7,11000.0,11000.0,4074.1,15400.0,15400.0,5703.7,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Antigua and Barbuda,2003,10833.0,10833.0,,,,,,,,,4012.2,,,,,,,,,,,,,,,,,,,,,11000.0,11000.0,4074.1,9900.0,9900.0,3666.7,15400.0,15400.0,5703.7,11000.0,11000.0,4074.1,15400.0,15400.0,5703.7,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Antigua and Barbuda,2004,10833.0,10833.0,,,,,,,,,4012.2,,,,,,,,,,,,,,,,,,,,,11000.0,11000.0,4074.1,9900.0,9900.0,3666.7,15400.0,15400.0,5703.7,11000.0,11000.0,4074.1,15400.0,15400.0,5703.7,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Antigua and Barbuda,2005,10833.0,10833.0,,,,,,,,,4012.2,,,,,,,,,,,,,,,,,,,,,11000.0,11000.0,4074.1,9900.0,9900.0,3666.7,15400.0,15400.0,5703.7,11000.0,11000.0,4074.1,15400.0,15400.0,5703.7,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Antigua and Barbuda,2006,10833.0,10833.0,,,,,,,,,4012.2,,,,,,,,,,,,,,,,,,,,,11000.0,11000.0,4074.1,9900.0,9900.0,3666.7,15400.0,15400.0,5703.7,11000.0,11000.0,4074.1,15400.0,15400.0,5703.7,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Antigua and Barbuda,2007,15750.0,15750.0,,,,,,,,,5833.3,,,,,,,,,,,,,,,,,,,,,14300.0,14300.0,5296.3,9900.0,9900.0,3666.7,17600.0,17600.0,6518.5,13200.0,13200.0,4888.9,17600.0,17600.0,6518.5,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Antigua and Barbuda,2008,15750.0,15750.0,,,,,,,,,5833.3,,,,,,,,,,,,,,,,,,,,,14300.0,14300.0,5296.3,9900.0,9900.0,3666.7,17600.0,17600.0,6518.5,13200.0,13200.0,4888.9,17600.0,17600.0,6518.5,,,,5284.0,5284.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Argentina,2000,744.0,744.0,868.0,868.0,2240.0,2240.0,,,950.0,950.0,744.4,868.4,680.0,680.0,680.3,,,,2200.0,2200.0,2201.1,,,,780.0,780.0,780.4,2241.1,,,,,,,,,,,,,,,,,,,,,,155.0,155.0,155.1,,,,,950.5,,,,435.0,435.0,435.2,2000.0,2000.0,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Argentina,2001,833.0,833.0,766.0,766.0,2200.0,2200.0,,,1080.0,1080.0,833.4,766.4,670.0,670.0,670.3,,,,2120.0,2120.0,2121.1,,,,800.0,800.0,800.4,2201.1,,,,,,,,,,,,,,,,,,,,,,153.0,153.0,153.1,,,,,1080.5,,,,385.0,385.0,385.2,2550.0,2550.0,2551.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Argentina,2002,1359.0,1359.0,1520.0,1520.0,4100.0,4100.0,,,4540.0,4540.0,443.6,496.2,1160.0,1160.0,378.7,,,,3880.0,3880.0,1266.6,,,,1560.0,1560.0,509.3,1338.4,,,,,,,,,,,,,,,,,,,,,,288.0,288.0,94.0,,,,,1482.1,,,,735.0,735.0,239.9,2800.0,2800.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Argentina,2003,1903.0,1903.0,1902.0,1902.0,,,,,5300.0,5300.0,656.1,655.7,2670.0,2670.0,920.5,,,,,,,,,,2200.0,2200.0,758.5,,,,,,,,,,,,,,,,,,,,,,,460.0,460.0,158.6,,,,,1827.2,,,,951.0,951.0,327.9,3400.0,3400.0,1172.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Argentina,2004,,,1912.0,1912.0,,,,,,,,654.1,,,,,,,,,,,,,2146.0,2146.0,734.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Argentina,2005,,,2211.0,2211.0,,,,,,,,761.4,,,,,,,,,,,,,2189.0,2189.0,753.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Argentina,2006,1957.6,1957.6,2148.1,2148.1,,,,,5627.2,5627.2,640.9,703.3,1738.4,1738.4,569.2,,,,,,,,,,2282.6,2282.6,747.3,,,,,,,,,,,,,,,,,,,,,,,456.8,456.8,149.6,,,,,1842.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Argentina,2007,2449.4,2449.4,2267.8,2267.8,,,,,7833.9,7833.9,791.2,732.6,2215.3,2215.3,715.6,,,,,,,,,,2619.8,2619.8,846.3,,,,,,,,,,,,,,,,,,,,,,,686.3,686.3,221.7,,,,,2530.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Argentina,2008,3653.0,3653.0,2572.9,2572.9,,,,,5240.7,5240.7,1161.8,818.3,2375.8,2375.8,755.6,,,,,,,,,,3182.0,3182.0,1012.0,,,,,,,,,,,,,,,,,,,,,,,852.1,852.1,271.0,,,,,1666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Argentina,2009,3252.6,3252.6,2748.7,2748.7,,,,,7871.9,7871.9,876.7,740.9,2370.2,2370.2,638.9,,,,,,,,,,3134.6,3134.6,844.9,,,,,,,,,,,,,,,,,,,,,,,817.7,817.7,220.4,,,,,2121.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Argentina,2010,3019.2,3019.2,5752.3,5752.3,,,,,9784.0,9784.0,774.9,1476.3,3772.4,3772.4,968.2,,,,,,,,,,4668.9,4668.9,1198.3,,,,,,,,,,,,,,,,,,,,,,,1289.1,1289.1,330.9,,,,,2511.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Argentina,2011,3230.0,3230.0,7746.8,7746.8,,,,,14630.6,14630.6,785.9,1884.8,4477.9,4477.9,1089.5,,,,,,,,,,5712.2,5712.2,1389.8,,,,,,,,,,,,,,,,,,,,,,,1508.4,1508.4,367.0,,,,,3559.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Argentina,2012,4578.9,4578.9,8044.6,8044.6,,,,,16189.5,16189.5,1009.3,1773.2,4610.6,4610.6,1016.3,,,,,,,,,,7172.1,7172.1,1580.8,,,,,,,,,,,,,,,,,,,,,,,1577.0,1577.0,347.6,,,,,3568.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Argentina,2013,6053.7,6053.7,8935.5,8935.5,,,,,18102.3,18102.3,1108.9,1636.7,5793.6,5793.6,1061.2,,,,,,,,,,7546.2,7546.2,1382.2,,,,,,,,,,,,,,,,,,,,,,,2100.0,2100.0,384.7,,,,,3315.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Argentina,2014,7318.7,7318.7,13551.8,13551.8,,,,,22490.3,22490.3,906.3,1678.2,8205.1,8205.1,1016.1,,,,,,,,,,10990.5,10990.5,1361.0,,,,,,,,,,,,,,,,,,,,,,,3057.4,3057.4,378.6,,,,,2785.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Argentina,2015,12454.8,12454.8,17874.0,17874.0,,,,,,,1348.9,1935.8,,,,,,,,,,,,,16330.0,16330.0,1768.6,,,,,54660.0,54660.0,5919.9,14000.0,14000.0,1516.3,,,,,,,,,,,,,,,,,,,,,,,,,,,29110.0,29110.0,3152.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Argentina,2016,16778.0,16778.0,26391.5,26391.5,32630.2,32630.2,,,41765.6,41765.6,1136.9,1788.3,11966.8,11966.8,810.9,,,,,,,,,,20008.0,20008.0,1355.7,2211.0,,,,77190.0,77190.0,5230.3,20200.0,20200.0,1368.7,,,,,,,66465.0,66465.0,4503.6,,,,3870.0,3870.0,262.2,,,,,2830.0,,,,,,,65998.6,65998.6,4472.0,,,,190210.0,190210.0,12888.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Argentina,2017,15416.3,15416.3,26925.5,26925.5,13250.0,13250.0,,,94959.4,94959.4,930.8,1625.7,15170.0,15170.0,915.9,,,,,,,,,,24560.0,24560.0,1482.9,800.0,,,,48081.2,48081.2,2903.0,21930.0,21930.0,1324.1,,,,,,,74385.0,74385.0,4491.1,,,,5430.0,5430.0,327.8,,,,,5733.3,,,,,,,47000.0,47000.0,2837.7,,,,169990.0,169990.0,10263.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Argentina,2018,37804.0,37804.0,34951.3,34951.3,17865.0,17865.0,,,165760.5,165760.5,1345.6,1244.0,26640.0,26640.0,948.2,,,,,,,,,,32610.0,32610.0,1160.7,635.9,,,,62636.7,62636.7,2229.5,34600.0,34600.0,1231.5,,,,,,,129105.0,129105.0,4595.3,,,,7140.0,7140.0,254.1,,,,,5900.0,,,,,,,73150.0,73150.0,2603.7,12669.1,12669.1,450.9,213000.0,213000.0,7581.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Argentina,2019,52989.0,52989.0,57854.0,57854.0,29052.6,29052.6,,,272837.8,272837.8,1100.5,1201.6,43710.0,43710.0,907.8,,,,,,,,,,56180.0,56180.0,1166.8,603.4,,,,101498.3,101498.3,2108.1,55630.0,55630.0,1155.4,,,,,,,160604.1,160604.1,3335.6,,,,14218.0,14218.0,295.3,,,,,5666.7,,,,,,,119430.0,119430.0,2480.5,13848.8,13848.8,287.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Argentina,2020,92989.0,92989.0,87277.0,87277.0,40230.8,40230.8,,,181405.5,181405.5,1318.3,1237.3,,,,,,,,,,,,,87268.0,87268.0,1237.2,570.3,,,,,,,45000.0,45000.0,637.9,,,,,,,191400.2,191400.2,2713.4,,,,,,,,,,,2571.7,,,,,,,128387.0,128387.0,1820.1,14796.1,14796.1,209.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Armenia,2000,774400.0,774400.0,356156.0,356156.0,508566.2,508566.2,,,563480.0,563480.0,1435.3,660.1,206000.0,206000.0,381.8,,,,,,,,,,658312.5,658312.5,1220.2,942.6,,,,763910.0,763910.0,1415.9,980070.0,980070.0,1816.5,,,,949260.0,949260.0,1759.4,775210.0,775210.0,1436.8,,,,102890.0,102890.0,190.7,,,,,1044.4,,,,,,,,,,,,,970909.0,970909.0,1799.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Armenia,2001,782760.0,782760.0,441012.0,441012.0,465566.2,465566.2,,,690587.0,690587.0,1410.2,794.5,241333.3,241333.3,434.8,,,,,,,,,,784437.5,784437.5,1413.2,838.7,,,,846926.0,846926.0,1525.8,1023190.0,1023190.0,1843.3,,,,1066320.0,1066320.0,1921.0,853257.0,853257.0,1537.2,,,,101779.0,101779.0,183.4,,,,,1244.1,,,,,,,,,,,,,738441.0,738441.0,1330.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Armenia,2002,827620.0,827620.0,486956.0,486956.0,647432.7,647432.7,,,592909.0,592909.0,1443.5,849.3,244666.7,244666.7,426.7,,,,,,,,,,795937.5,795937.5,1388.2,1129.2,,,,884003.0,884003.0,1541.8,1033249.0,1033249.0,1802.1,,,,900519.0,900519.0,1570.6,884130.0,884130.0,1542.0,,,,97640.0,97640.0,170.3,,,,,1034.1,,,,,,,,,,,,,1421466.0,1421466.0,2479.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Armenia,2003,829240.0,829240.0,525832.0,525832.0,599499.4,599499.4,,,546245.0,546245.0,1432.8,908.5,270000.0,270000.0,466.5,,,,,,,,,,802812.5,802812.5,1387.1,1035.8,,,,955378.0,955378.0,1650.7,1021965.0,1021965.0,1765.8,,,,1015334.0,1015334.0,1754.3,935833.0,935833.0,1617.0,,,,101041.0,101041.0,174.6,,,,,943.8,,,,,,,,,,,,,1128571.0,1128571.0,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Armenia,2004,879660.0,879660.0,548380.0,548380.0,680966.0,680966.0,,,601611.0,601611.0,1649.0,1028.0,260666.7,260666.7,488.6,,,,,,,,,,975312.5,975312.5,1828.3,1276.5,,,,1072808.0,1072808.0,2011.1,1085772.0,1085772.0,2035.4,,,,1479147.0,1479147.0,2772.8,1062594.0,1062594.0,1991.9,,,,99758.0,99758.0,187.0,,,,,1127.8,,,,,,,,,,,,,1042766.0,1042766.0,1954.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Armenia,2005,889960.0,889960.0,589244.0,589244.0,641666.0,641666.0,,,677747.0,677747.0,1944.5,1287.4,287333.3,287333.3,627.8,,,,,,,,,,1188812.5,1188812.5,2597.4,1402.0,,,,1142529.0,1142529.0,2496.3,1072239.0,1072239.0,2342.7,,,,1530948.0,1530948.0,3345.0,1186067.0,1186067.0,2591.4,,,,100553.0,100553.0,219.7,,,,,1480.8,,,,,,,,,,,,,1356855.0,1356855.0,2964.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
