species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
All Poultry,Small holder,Adult,Adult,Overall,2021,Mortality,External,1396375.4663554393,4395509.9165632045,-7218823.970108442,10011574.90281932,National,Cause C,0.15,34.9271654040404,39979.63906323487,-206682.21673876126,286641.494865231,125847.88561326332
All Poultry,Small holder,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,Small holder,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,National,Brucellosis,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,Small holder,Adult,Adult,Overall,2021,Mortality,Infectious,24867964.707399,77805321.8774388,-127630466.17238106,177366395.58717906,National,Other Infectious,1.0,34.9271654040404,711994.9305855279,-3654189.0730593516,5078178.934230408,2227644.899818816
All Poultry,Small holder,Adult,Adult,Overall,2021,Mortality,Non-infectious,4452771.875873295,14174630.14408225,-23329503.206527915,32235046.958274502,National,Condition A,0.5,34.9271654040404,127487.35330689602,-667947.2249365286,922921.9315503206,405833.9684915432
All Poultry,Small holder,Adult,Adult,Overall,2021,Mortality,Non-infectious,3116940.313111306,9922241.100857574,-16330652.24456954,22564532.87079215,National,Condition B,0.35,34.9271654040404,89241.14731482722,-467563.05745557003,646045.3520852244,284083.77794408024
All Poultry,Small holder,Adult,Adult,Overall,2021,Mortality,Non-infectious,1335831.5627619883,4252389.043224675,-6998850.961958374,9670514.08748235,National,Condition C,0.15,34.9271654040404,38246.205992068804,-200384.16748095857,276876.5794650962,121750.19054746296
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,External,8991936.10399055,15409823.69212725,-21211318.33257886,39195190.54055996,National,Cause A,0.5,34.9271654040404,257448.20686050734,-607301.4539601064,1122197.8676811212,441198.8065411294
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,External,6294355.272793384,10786876.584489074,-14847922.8328052,27436633.378391966,National,Cause B,0.35,34.9271654040404,180213.74480235516,-425111.0177720743,785538.5073767846,308839.16457879054
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,External,2697580.8311971645,4622947.107638175,-6363395.499773657,11758557.162167987,National,Cause C,0.15,34.9271654040404,77234.4620581522,-182190.43618803186,336659.3603043363,132359.64196233882
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,National,Brucellosis,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,Infectious,53352431.4043633,89919771.2317374,-122890320.209842,229595183.0185686,National,Other Infectious,1.0,34.9271654040404,1527533.9635260366,-3518473.909584027,6573541.8366361,2574493.8128112573
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,Non-infectious,21352175.14024605,36595045.9692332,-50374114.95945102,93078465.23994312,National,Condition A,0.5,34.9271654040404,611334.326540453,-1442261.7574807173,2664930.4105616235,1047753.1040924339
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,Non-infectious,14946522.598172233,25616532.17846324,-35261880.47161572,65154925.66796018,National,Condition B,0.35,34.9271654040404,427934.0285783171,-1009583.2302365022,1865451.2873931364,733427.1728647038
All Poultry,Small holder,Adult,Adult,Overall,2021,Production loss,Non-infectious,6405652.542073814,10978513.790769959,-15112234.487835305,27923539.571982935,National,Condition C,0.15,34.9271654040404,183400.2979621359,-432678.5272442152,799479.123168487,314325.9312277302
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,External,-87640.70535431085,4697.30173785659,-96847.41676050976,-78433.99394811194,National,Cause A,0.5,23.8661044574125,-3672.1830959342337,-4057.9482476215435,-3286.417944246924,196.81895494250506
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,External,-61348.49374801759,3288.111216499613,-67793.19173235683,-54903.79576367835,National,Cause B,0.35,23.8661044574125,-2570.5281671539633,-2840.5637733350804,-2300.492560972846,137.77326845975352
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,External,-26292.211606293255,1409.1905213569771,-29054.22502815293,-23530.19818443358,National,Cause C,0.15,23.8661044574125,-1101.65492878027,-1217.384474286463,-985.925383274077,59.04568648275152
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,23.8661044574125,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,23.8661044574125,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Infectious,-175281.4107086217,9394.60347571318,-193694.83352101952,-156867.98789622387,National,Other Infectious,1.0,23.8661044574125,-7344.3661918684675,-8115.896495243087,-6572.835888493848,393.6379098850101
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Non-infectious,-87640.70535431085,4697.30173785659,-96847.41676050976,-78433.99394811194,National,Condition A,0.5,23.8661044574125,-3672.1830959342337,-4057.9482476215435,-3286.417944246924,196.81895494250506
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Non-infectious,-61348.49374801759,3288.111216499613,-67793.19173235683,-54903.79576367835,National,Condition B,0.35,23.8661044574125,-2570.5281671539633,-2840.5637733350804,-2300.492560972846,137.77326845975352
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Non-infectious,-26292.211606293255,1409.1905213569771,-29054.22502815293,-23530.19818443358,National,Condition C,0.15,23.8661044574125,-1101.65492878027,-1217.384474286463,-985.925383274077,59.04568648275152
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,External,-2623513.89386057,11956151.3237447,-26057570.48840018,20810542.700679038,National,Cause A,0.5,23.8661044574125,-109926.35595566334,-1091823.3654301735,871970.6535188467,500967.8619767909
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,External,-1836459.725702399,8369305.926621289,-18240299.341880124,14567379.890475327,National,Cause B,0.35,23.8661044574125,-76948.44916896433,-764276.3558011213,610379.4574631928,350677.5033837536
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,External,-787054.168158171,3586845.39712341,-7817271.146520054,6243162.810203712,National,Cause C,0.15,23.8661044574125,-32977.906786699,-327547.009629052,261591.19605565406,150290.35859303726
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,23.8661044574125,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,23.8661044574125,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Infectious,-12374172.8016497,51340178.2519012,-113000922.17537606,88252576.57207665,National,Other Infectious,1.0,23.8661044574125,-518483.1409638134,-4734787.043986118,3697820.7620584914,2151175.4607256656
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Non-infectious,-2447339.223807095,10464095.1408514,-22956965.699875843,18062287.25226165,National,Condition A,0.5,23.8661044574125,-102544.56181461082,-961906.696622444,756817.5729932222,438450.0687795066
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Non-infectious,-1713137.4566649664,7324866.59859598,-16069875.989913085,12643601.076583153,National,Condition B,0.35,23.8661044574125,-71781.19327022757,-673334.6876357106,529772.3010952554,306915.0481456546
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Non-infectious,-734201.7671421285,3139228.5422554202,-6887089.709962752,5418686.175678495,National,Condition C,0.15,23.8661044574125,-30763.368544383247,-288572.00898673316,227045.27189796665,131535.020633852
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,External,152508.3381011775,16067717.3619793,-31340217.69137825,31645234.367580608,National,Cause A,0.5,23.8661044574125,6390.164694590969,-1313168.5460986234,1325948.8754878056,673244.2402006196
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,External,106755.83667082425,11247402.153385509,-21938152.383964773,22151664.05730642,National,Cause B,0.35,23.8661044574125,4473.115286213678,-919217.9822690364,928164.2128414636,471270.9681404337
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,External,45752.50143035325,4820315.20859379,-9402065.307413476,9493570.310274182,National,Cause C,0.15,23.8661044574125,1917.0494083772905,-393950.5638295871,397784.6626463416,201973.2720601859
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Infectious,0.0,0.0,0.0,0.0,National,Brucellosis,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Infectious,609528.072612011,56600327.0488574,-110327112.94314848,111546169.08837251,National,Other Infectious,1.0,23.8661044574125,25539.487338609193,-4622753.291808472,4673832.266485691,2371577.948544429
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Non-infectious,150364.9850332735,24964116.30264955,-48779302.96815985,49080032.938226394,National,Condition A,0.5,23.8661044574125,6300.357282923569,-2043873.689365741,2056474.4039315882,1046007.1666574819
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Non-infectious,105255.48952329144,17474881.411854684,-34145512.07771189,34356023.05675847,National,Condition B,0.35,23.8661044574125,4410.250098046498,-1430711.5825560186,1439532.0827521116,732205.0166602373
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Non-infectious,45109.49550998204,7489234.890794864,-14633790.89044795,14724009.881467914,National,Condition C,0.15,23.8661044574125,1890.1071848770705,-613162.1068097221,616942.3211794763,313802.14999724453
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,External,-92022.74062202642,4932.166824749421,-101689.78759853529,-82355.69364551756,National,Cause A,0.5,27.4293865941667,-3354.896045746664,-3707.3299925766933,-3002.462098916635,179.81323817858637
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,External,-64415.91843541849,3452.5167773245944,-71182.85131897469,-57648.985551862286,National,Cause B,0.35,27.4293865941667,-2348.4272320226646,-2595.130994803685,-2101.723469241644,125.86926672501045
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,External,-27606.822186607926,1479.6500474248262,-30506.936279560585,-24706.708093655267,National,Cause C,0.15,27.4293865941667,-1006.4688137239992,-1112.198997773008,-900.7386296749904,53.94397145357591
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Infectious,-184045.48124405285,9864.333649498842,-203379.57519707058,-164711.38729103512,National,Other Infectious,1.0,27.4293865941667,-6709.792091493328,-7414.6599851533865,-6004.92419783327,359.62647635717275
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Non-infectious,-92022.74062202642,4932.166824749421,-101689.78759853529,-82355.69364551756,National,Condition A,0.5,27.4293865941667,-3354.896045746664,-3707.3299925766933,-3002.462098916635,179.81323817858637
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Non-infectious,-64415.91843541849,3452.5167773245944,-71182.85131897469,-57648.985551862286,National,Condition B,0.35,27.4293865941667,-2348.4272320226646,-2595.130994803685,-2101.723469241644,125.86926672501045
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Non-infectious,-27606.822186607926,1479.6500474248262,-30506.936279560585,-24706.708093655267,National,Condition C,0.15,27.4293865941667,-1006.4688137239992,-1112.198997773008,-900.7386296749904,53.94397145357591
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,External,-2754689.588553595,12553958.8899319,-27360449.01282012,21851069.83571293,National,Cause A,0.5,27.4293865941667,-100428.4065593878,-997486.7253735363,796629.9122547607,457682.8157215044
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,External,-1928282.7119875164,8787771.222952329,-19152314.30897408,15295748.884999046,National,Cause B,0.35,27.4293865941667,-70299.88459157146,-698240.7077614754,557640.9385783323,320377.97100505297
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,External,-826406.8765660784,3766187.66697957,-8208134.7038460355,6555320.9507138785,National,Cause C,0.15,27.4293865941667,-30128.521967816338,-299246.0176120609,238988.9736764282,137304.8447164513
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Infectious,-12992881.4417321,53907187.1644962,-118650968.28414464,92665205.40068045,National,Other Infectious,1.0,27.4293865941667,-473684.72485255083,-4325687.994400052,3378318.5446949513,1965307.7905854601
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Non-infectious,-2569706.184997445,10987299.897894,-24104813.98486969,18965401.614874795,National,Condition A,0.5,27.4293865941667,-93684.42039983257,-878795.2257742418,691426.3849745765,400566.7374359231
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Non-infectious,-1798794.3294982114,7691109.9285258,-16873369.78940878,13275781.130412357,National,Condition B,0.35,27.4293865941667,-65579.0942798828,-615156.6580419693,483998.4694822036,280396.7162051461
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Non-infectious,-770911.8554992335,3296189.9693682,-7231444.195460904,5689620.484462438,National,Condition C,0.15,27.4293865941667,-28105.326119949772,-263638.5677322725,207427.91549237297,120170.0212307769
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,External,160133.7550062365,16871103.2300783,-32907228.57594723,33227496.0859597,National,Cause A,0.5,27.4293865941667,5838.0363139543015,-1199707.0537095233,1211383.1263374318,615074.0255221825
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,External,112093.62850436554,11809772.261054808,-23035060.00316306,23259247.26017179,National,Cause B,0.35,27.4293865941667,4086.6254197680105,-839794.9375966663,847968.1884362022,430551.8178655277
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,External,48040.126501870946,5061330.969023489,-9872168.572784169,9968248.825787911,National,Cause C,0.15,27.4293865941667,1751.4108941862903,-359912.116112857,363414.9379012296,184522.20765665473
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Infectious,0.0,0.0,0.0,0.0,National,Brucellosis,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Infectious,640004.476242612,59430343.4013003,-115843468.59030597,117123477.5427912,National,Other Infectious,1.0,27.4293865941667,23332.803088594013,-4223334.276638251,4269999.882815439,2166666.877411656
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Non-infectious,157883.2342849375,26212322.11778205,-51218268.11656788,51534034.585137755,National,Condition A,0.5,27.4293865941667,5755.98851774957,-1867277.1970577084,1878789.1740932076,955629.1763140092
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Non-infectious,110518.26399945625,18348625.482447434,-35852787.681597516,36073824.209596425,National,Condition B,0.35,27.4293865941667,4029.1919624246984,-1307094.037940396,1315152.421865245,668940.4234198064
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Non-infectious,47364.97028548125,7863696.635334615,-15365480.434970364,15460210.375541326,National,Condition C,0.15,27.4293865941667,1726.7965553248707,-560183.1591173125,563636.7522279622,286688.7528942028
